"No.","Time","Source","Destination","Protocol","Length","Info"
"199","2.691460","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=182053 Ack=28 Win=64240 Len=1460"
"200","2.691467","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=183513 Ack=28 Win=64240 Len=1460"
"201","2.691473","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=184973 Ack=28 Win=64240 Len=1460"
"202","2.691480","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=186433 Ack=28 Win=64240 Len=1460"
"203","2.691488","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=187893 Ack=28 Win=64240 Len=1460"
"204","2.691496","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=189353 Ack=28 Win=64240 Len=1460"
"205","2.691503","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=190813 Ack=28 Win=64240 Len=1460"
"206","2.691508","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=192273 Ack=28 Win=64240 Len=1460"
"207","2.691516","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=193733 Ack=28 Win=64240 Len=1460"
"208","2.691522","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=195193 Ack=28 Win=64240 Len=1460"
"209","2.691529","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=196653 Ack=28 Win=64240 Len=1460"
"210","2.691535","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=198113 Ack=28 Win=64240 Len=1460"
"211","2.691545","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=199573 Ack=28 Win=64240 Len=1460"
"212","2.691551","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=201033 Ack=28 Win=64240 Len=1460"
"213","2.691557","206.123.152.51","10.3.10.101","TCP","808","3980  >  50508 [PSH, ACK] Seq=202493 Ack=28 Win=64240 Len=754"
"214","2.691751","10.3.10.101","206.123.152.51","TCP","54","50508  >  3980 [ACK] Seq=28 Ack=203247 Win=65535 Len=0"
"215","2.692505","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=203247 Ack=28 Win=64240 Len=1460"
"216","2.692513","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=204707 Ack=28 Win=64240 Len=1460"
"217","2.692519","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=206167 Ack=28 Win=64240 Len=1460"
"218","2.692525","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=207627 Ack=28 Win=64240 Len=1460"
"219","2.692532","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=209087 Ack=28 Win=64240 Len=1460"
"220","2.692537","206.123.152.51","10.3.10.101","TCP","830","3980  >  50508 [PSH, ACK] Seq=210547 Ack=28 Win=64240 Len=776"
"221","2.692565","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=211323 Ack=28 Win=64240 Len=1460"
"222","2.692573","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=212783 Ack=28 Win=64240 Len=1460"
"223","2.692579","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=214243 Ack=28 Win=64240 Len=1460"
"224","2.692585","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=215703 Ack=28 Win=64240 Len=1460"
"225","2.692592","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=217163 Ack=28 Win=64240 Len=1460"
"226","2.692598","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=218623 Ack=28 Win=64240 Len=1460"
"227","2.692604","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=220083 Ack=28 Win=64240 Len=1460"
"228","2.692612","206.123.152.51","10.3.10.101","TCP","602","3980  >  50508 [PSH, ACK] Seq=221543 Ack=28 Win=64240 Len=548"
"229","2.692754","10.3.10.101","206.123.152.51","TCP","54","50508  >  3980 [ACK] Seq=28 Ack=222091 Win=65535 Len=0"
"230","2.779714","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=222091 Ack=28 Win=64240 Len=1460"
"231","2.779723","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=223551 Ack=28 Win=64240 Len=1460"
"232","2.779729","206.123.152.51","10.3.10.101","TCP","1172","3980  >  50508 [PSH, ACK] Seq=225011 Ack=28 Win=64240 Len=1118"
"233","2.779890","10.3.10.101","206.123.152.51","TCP","54","50508  >  3980 [ACK] Seq=28 Ack=226129 Win=65535 Len=0"
"234","2.780175","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=226129 Ack=28 Win=64240 Len=1460"
"235","2.780182","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=227589 Ack=28 Win=64240 Len=1460"
"236","2.780188","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=229049 Ack=28 Win=64240 Len=1460"
"237","2.780194","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=230509 Ack=28 Win=64240 Len=1460"
"238","2.780200","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=231969 Ack=28 Win=64240 Len=1460"
"239","2.780206","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=233429 Ack=28 Win=64240 Len=1460"
"240","2.780211","206.123.152.51","10.3.10.101","TCP","716","3980  >  50508 [PSH, ACK] Seq=234889 Ack=28 Win=64240 Len=662"
"241","2.780300","10.3.10.101","206.123.152.51","TCP","54","50508  >  3980 [ACK] Seq=28 Ack=235551 Win=65535 Len=0"
"242","2.782084","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=235551 Ack=28 Win=64240 Len=1460"
"243","2.782093","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=237011 Ack=28 Win=64240 Len=1460"
"244","2.782099","206.123.152.51","10.3.10.101","TCP","1172","3980  >  50508 [PSH, ACK] Seq=238471 Ack=28 Win=64240 Len=1118"
"245","2.782210","10.3.10.101","206.123.152.51","TCP","54","50508  >  3980 [ACK] Seq=28 Ack=239589 Win=65535 Len=0"
"246","2.784262","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=239589 Ack=28 Win=64240 Len=1460"
"247","2.784273","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=241049 Ack=28 Win=64240 Len=1460"
"248","2.784279","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=242509 Ack=28 Win=64240 Len=1460"
"249","2.784284","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=243969 Ack=28 Win=64240 Len=1460"
"250","2.784290","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=245429 Ack=28 Win=64240 Len=1460"
"251","2.784295","206.123.152.51","10.3.10.101","TCP","830","3980  >  50508 [PSH, ACK] Seq=246889 Ack=28 Win=64240 Len=776"
"252","2.784460","10.3.10.101","206.123.152.51","TCP","54","50508  >  3980 [ACK] Seq=28 Ack=247665 Win=65535 Len=0"
"253","2.786352","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=247665 Ack=28 Win=64240 Len=1460"
"254","2.786360","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=249125 Ack=28 Win=64240 Len=1460"
"255","2.786368","206.123.152.51","10.3.10.101","TCP","1172","3980  >  50508 [PSH, ACK] Seq=250585 Ack=28 Win=64240 Len=1118"
"256","2.786516","10.3.10.101","206.123.152.51","TCP","54","50508  >  3980 [ACK] Seq=28 Ack=251703 Win=65535 Len=0"
"257","2.787091","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=251703 Ack=28 Win=64240 Len=1460"
"258","2.787101","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=253163 Ack=28 Win=64240 Len=1460"
"259","2.787109","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=254623 Ack=28 Win=64240 Len=1460"
"260","2.787117","206.123.152.51","10.3.10.101","TCP","1058","3980  >  50508 [PSH, ACK] Seq=256083 Ack=28 Win=64240 Len=1004"
"261","2.787251","10.3.10.101","206.123.152.51","TCP","54","50508  >  3980 [ACK] Seq=28 Ack=257087 Win=65535 Len=0"
"262","2.890844","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=257087 Ack=28 Win=64240 Len=1460"
"263","2.890854","206.123.152.51","10.3.10.101","TCP","1286","3980  >  50508 [PSH, ACK] Seq=258547 Ack=28 Win=64240 Len=1232"
"264","2.891133","10.3.10.101","206.123.152.51","TCP","54","50508  >  3980 [ACK] Seq=28 Ack=259779 Win=65535 Len=0"
"265","2.905906","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=259779 Ack=28 Win=64240 Len=1460"
"266","2.905915","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=261239 Ack=28 Win=64240 Len=1460"
"267","2.905923","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=262699 Ack=28 Win=64240 Len=1460"
"268","2.905927","206.123.152.51","10.3.10.101","TCP","1058","3980  >  50508 [PSH, ACK] Seq=264159 Ack=28 Win=64240 Len=1004"
"269","2.906150","10.3.10.101","206.123.152.51","TCP","54","50508  >  3980 [ACK] Seq=28 Ack=265163 Win=65535 Len=0"
"270","2.915227","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=265163 Ack=28 Win=64240 Len=1460"
"271","2.915237","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=266623 Ack=28 Win=64240 Len=1460"
"272","2.915245","206.123.152.51","10.3.10.101","TCP","1172","3980  >  50508 [PSH, ACK] Seq=268083 Ack=28 Win=64240 Len=1118"
"273","2.915386","10.3.10.101","206.123.152.51","TCP","54","50508  >  3980 [ACK] Seq=28 Ack=269201 Win=65535 Len=0"
"274","2.916717","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=269201 Ack=28 Win=64240 Len=1460"
"275","2.916728","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=270661 Ack=28 Win=64240 Len=1460"
"276","2.916764","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=272121 Ack=28 Win=64240 Len=1460"
"277","2.916777","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=273581 Ack=28 Win=64240 Len=1460"
"278","2.916786","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=275041 Ack=28 Win=64240 Len=1460"
"279","2.916794","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=276501 Ack=28 Win=64240 Len=1460"
"280","2.916804","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=277961 Ack=28 Win=64240 Len=1460"
"281","2.916814","206.123.152.51","10.3.10.101","TCP","602","3980  >  50508 [PSH, ACK] Seq=279421 Ack=28 Win=64240 Len=548"
"282","2.917046","10.3.10.101","206.123.152.51","TCP","54","50508  >  3980 [ACK] Seq=28 Ack=279969 Win=65535 Len=0"
"283","2.921067","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=279969 Ack=28 Win=64240 Len=1460"
"284","2.921105","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=281429 Ack=28 Win=64240 Len=1460"
"285","2.921133","206.123.152.51","10.3.10.101","TCP","1172","3980  >  50508 [PSH, ACK] Seq=282889 Ack=28 Win=64240 Len=1118"
"286","2.921346","10.3.10.101","206.123.152.51","TCP","54","50508  >  3980 [ACK] Seq=28 Ack=284007 Win=65535 Len=0"
"287","2.926066","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=284007 Ack=28 Win=64240 Len=1460"
"288","2.926074","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=285467 Ack=28 Win=64240 Len=1460"
"289","2.926081","206.123.152.51","10.3.10.101","TCP","1172","3980  >  50508 [PSH, ACK] Seq=286927 Ack=28 Win=64240 Len=1118"
"290","2.926213","10.3.10.101","206.123.152.51","TCP","54","50508  >  3980 [ACK] Seq=28 Ack=288045 Win=65535 Len=0"
"291","2.927087","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=288045 Ack=28 Win=64240 Len=1460"
"292","2.927095","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=289505 Ack=28 Win=64240 Len=1460"
"293","2.927101","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=290965 Ack=28 Win=64240 Len=1460"
"294","2.927108","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=292425 Ack=28 Win=64240 Len=1460"
"295","2.927114","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=293885 Ack=28 Win=64240 Len=1460"
"296","2.927121","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=295345 Ack=28 Win=64240 Len=1460"
"297","2.927127","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=296805 Ack=28 Win=64240 Len=1460"
"298","2.927134","206.123.152.51","10.3.10.101","TCP","602","3980  >  50508 [PSH, ACK] Seq=298265 Ack=28 Win=64240 Len=548"
"299","2.927233","10.3.10.101","206.123.152.51","TCP","54","50508  >  3980 [ACK] Seq=28 Ack=298813 Win=65535 Len=0"
"300","2.936887","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=298813 Ack=28 Win=64240 Len=1460"
"301","2.936897","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=300273 Ack=28 Win=64240 Len=1460"
"302","2.936902","206.123.152.51","10.3.10.101","TCP","1172","3980  >  50508 [PSH, ACK] Seq=301733 Ack=28 Win=64240 Len=1118"
"303","2.937098","10.3.10.101","206.123.152.51","TCP","54","50508  >  3980 [ACK] Seq=28 Ack=302851 Win=65535 Len=0"
"304","2.938252","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=302851 Ack=28 Win=64240 Len=1460"
"305","2.938260","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=304311 Ack=28 Win=64240 Len=1460"
"306","2.938264","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=305771 Ack=28 Win=64240 Len=1460"
"307","2.938270","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=307231 Ack=28 Win=64240 Len=1460"
"308","2.938275","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=308691 Ack=28 Win=64240 Len=1460"
"309","2.938280","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=310151 Ack=28 Win=64240 Len=1460"
"310","2.938286","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=311611 Ack=28 Win=64240 Len=1460"
"311","2.938291","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=313071 Ack=28 Win=64240 Len=1460"
"312","2.938296","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=314531 Ack=28 Win=64240 Len=1460"
"313","2.938314","206.123.152.51","10.3.10.101","TCP","374","3980  >  50508 [PSH, ACK] Seq=315991 Ack=28 Win=64240 Len=320"
"314","2.938460","10.3.10.101","206.123.152.51","TCP","54","50508  >  3980 [ACK] Seq=28 Ack=316311 Win=65535 Len=0"
"315","2.939337","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=316311 Ack=28 Win=64240 Len=1460"
"316","2.939344","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=317771 Ack=28 Win=64240 Len=1460"
"317","2.939349","206.123.152.51","10.3.10.101","TCP","1172","3980  >  50508 [PSH, ACK] Seq=319231 Ack=28 Win=64240 Len=1118"
"318","2.939510","10.3.10.101","206.123.152.51","TCP","54","50508  >  3980 [ACK] Seq=28 Ack=320349 Win=65535 Len=0"
"319","2.940232","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=320349 Ack=28 Win=64240 Len=1460"
"320","2.940239","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=321809 Ack=28 Win=64240 Len=1460"
"321","2.940244","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=323269 Ack=28 Win=64240 Len=1460"
"322","2.940249","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=324729 Ack=28 Win=64240 Len=1460"
"323","2.940254","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=326189 Ack=28 Win=64240 Len=1460"
"324","2.940258","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=327649 Ack=28 Win=64240 Len=1460"
"325","2.940263","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=329109 Ack=28 Win=64240 Len=1460"
"326","2.940268","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=330569 Ack=28 Win=64240 Len=1460"
"327","2.940274","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=332029 Ack=28 Win=64240 Len=1460"
"328","2.940279","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=333489 Ack=28 Win=64240 Len=1460"
"329","2.940285","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=334949 Ack=28 Win=64240 Len=1460"
"330","2.940290","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=336409 Ack=28 Win=64240 Len=1460"
"331","2.940296","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=337869 Ack=28 Win=64240 Len=1460"
"332","2.940301","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=339329 Ack=28 Win=64240 Len=1460"
"333","2.940306","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=340789 Ack=28 Win=64240 Len=1460"
"334","2.940312","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=342249 Ack=28 Win=64240 Len=1460"
"335","2.940319","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=343709 Ack=28 Win=64240 Len=1460"
"336","2.940324","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=345169 Ack=28 Win=64240 Len=1460"
"337","2.940331","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=346629 Ack=28 Win=64240 Len=1460"
"338","2.940336","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=348089 Ack=28 Win=64240 Len=1460"
"339","2.940343","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=349549 Ack=28 Win=64240 Len=1460"
"340","2.940348","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=351009 Ack=28 Win=64240 Len=1460"
"341","2.940354","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=352469 Ack=28 Win=64240 Len=1460"
"342","2.940360","206.123.152.51","10.3.10.101","TCP","1470","3980  >  50508 [PSH, ACK] Seq=353929 Ack=28 Win=64240 Len=1416"
"343","2.940377","206.123.152.51","10.3.10.101","TCP","74","3980  >  50507 [PSH, ACK] Seq=60 Ack=1733 Win=64240 Len=20"
"344","2.940386","10.3.10.101","206.123.152.51","TCP","54","50508  >  3980 [ACK] Seq=28 Ack=342249 Win=65535 Len=0"
"345","2.940548","10.3.10.101","206.123.152.51","TCP","54","50508  >  3980 [ACK] Seq=28 Ack=355345 Win=65535 Len=0"
"346","2.941339","10.3.10.101","206.123.152.51","TCP","121","50507  >  3980 [PSH, ACK] Seq=1733 Ack=80 Win=65456 Len=67"
"347","2.941375","206.123.152.51","10.3.10.101","TCP","54","3980  >  50507 [ACK] Seq=80 Ack=1800 Win=64240 Len=0"
"348","3.025977","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=355345 Ack=28 Win=64240 Len=1460"
"349","3.025986","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=356805 Ack=28 Win=64240 Len=1460"
"350","3.025993","206.123.152.51","10.3.10.101","TCP","1172","3980  >  50508 [PSH, ACK] Seq=358265 Ack=28 Win=64240 Len=1118"
"351","3.026190","10.3.10.101","206.123.152.51","TCP","54","50508  >  3980 [ACK] Seq=28 Ack=359383 Win=65535 Len=0"
"352","3.026333","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=359383 Ack=28 Win=64240 Len=1460"
"353","3.026339","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=360843 Ack=28 Win=64240 Len=1460"
"354","3.026345","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=362303 Ack=28 Win=64240 Len=1460"
"355","3.026349","206.123.152.51","10.3.10.101","TCP","1058","3980  >  50508 [PSH, ACK] Seq=363763 Ack=28 Win=64240 Len=1004"
"356","3.026375","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=364767 Ack=28 Win=64240 Len=1460"
"357","3.026382","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=366227 Ack=28 Win=64240 Len=1460"
"358","3.026388","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=367687 Ack=28 Win=64240 Len=1460"
"359","3.026393","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=369147 Ack=28 Win=64240 Len=1460"
"360","3.026400","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=370607 Ack=28 Win=64240 Len=1460"
"361","3.026406","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=372067 Ack=28 Win=64240 Len=1460"
"362","3.026412","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=373527 Ack=28 Win=64240 Len=1460"
"363","3.026418","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=374987 Ack=28 Win=64240 Len=1460"
"364","3.026424","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=376447 Ack=28 Win=64240 Len=1460"
"365","3.026430","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=377907 Ack=28 Win=64240 Len=1460"
"366","3.026436","206.123.152.51","10.3.10.101","TCP","260","3980  >  50508 [PSH, ACK] Seq=379367 Ack=28 Win=64240 Len=206"
"367","3.026718","10.3.10.101","206.123.152.51","TCP","54","50508  >  3980 [ACK] Seq=28 Ack=379573 Win=65535 Len=0"
"368","3.027216","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=379573 Ack=28 Win=64240 Len=1460"
"369","3.027225","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=381033 Ack=28 Win=64240 Len=1460"
"370","3.027233","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=382493 Ack=28 Win=64240 Len=1460"
"371","3.027240","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=383953 Ack=28 Win=64240 Len=1460"
"372","3.027246","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50508 [ACK] Seq=385413 Ack=28 Win=64240 Len=1460"
